time,instruction,arg_1,arg_2
1.55,POSITION,'{"2": {"position": 1534, "speed": 8000}, "3": {"position": 1465, "speed": 8000}}',
1.56,POSITION,'{"4": {"position": 1706, "speed": 8000}, "1": {"position": 1706, "speed": 8000}}',
1.57,POSITION,'{"2": {"position": 1541, "speed": 8000}, "3": {"position": 1458, "speed": 8000}}',
1.57,POSITION,'{"4": {"position": 1715, "speed": 8000}, "1": {"position": 1715, "speed": 8000}}',
1.58,POSITION,'{"2": {"position": 1544, "speed": 8000}, "3": {"position": 1455, "speed": 8000}}',
1.58,POSITION,'{"4": {"position": 1719, "speed": 8000}, "1": {"position": 1719, "speed": 8000}}',
1.59,POSITION,'{"2": {"position": 1549, "speed": 8000}, "3": {"position": 1450, "speed": 8000}}',
1.6,POSITION,'{"4": {"position": 1724, "speed": 8000}, "1": {"position": 1724, "speed": 8000}}',
1.61,POSITION,'{"2": {"position": 1551, "speed": 8000}, "3": {"position": 1448, "speed": 8000}}',
1.61,POSITION,'{"4": {"position": 1726, "speed": 8000}, "1": {"position": 1726, "speed": 8000}}',
1.62,POSITION,'{"4": {"position": 1728, "speed": 8000}, "1": {"position": 1728, "speed": 8000}}',
1.63,POSITION,'{"2": {"position": 1554, "speed": 8000}, "3": {"position": 1445, "speed": 8000}}',
1.63,POSITION,'{"4": {"position": 1730, "speed": 8000}, "1": {"position": 1730, "speed": 8000}}',
1.65,POSITION,'{"2": {"position": 1556, "speed": 8000}, "3": {"position": 1443, "speed": 8000}}',
1.66,POSITION,'{"4": {"position": 1726, "speed": 8000}, "1": {"position": 1726, "speed": 8000}}',
1.67,POSITION,'{"4": {"position": 1720, "speed": 8000}, "1": {"position": 1720, "speed": 8000}}',
1.68,POSITION,'{"2": {"position": 1548, "speed": 8000}, "3": {"position": 1451, "speed": 8000}}',
1.68,POSITION,'{"4": {"position": 1706, "speed": 8000}, "1": {"position": 1706, "speed": 8000}}',
1.69,POSITION,'{"2": {"position": 1545, "speed": 8000}, "3": {"position": 1454, "speed": 8000}}',
1.7,POSITION,'{"4": {"position": 1700, "speed": 8000}, "1": {"position": 1700, "speed": 8000}}',
1.71,POSITION,'{"2": {"position": 1540, "speed": 8000}, "3": {"position": 1459, "speed": 8000}}',
1.71,POSITION,'{"4": {"position": 1693, "speed": 8000}, "1": {"position": 1693, "speed": 8000}}',
1.72,POSITION,'{"4": {"position": 1690, "speed": 8000}, "1": {"position": 1690, "speed": 8000}}',
1.73,POSITION,'{"2": {"position": 1538, "speed": 8000}, "3": {"position": 1461, "speed": 8000}}',
1.74,POSITION,'{"4": {"position": 1694, "speed": 8000}, "1": {"position": 1694, "speed": 8000}}',
1.76,POSITION,'{"2": {"position": 1545, "speed": 8000}, "3": {"position": 1454, "speed": 8000}}',
1.76,POSITION,'{"4": {"position": 1707, "speed": 8000}, "1": {"position": 1707, "speed": 8000}}',
1.77,POSITION,'{"2": {"position": 1555, "speed": 8000}, "3": {"position": 1444, "speed": 8000}}',
1.77,POSITION,'{"4": {"position": 1722, "speed": 8000}, "1": {"position": 1722, "speed": 8000}}',
1.78,POSITION,'{"2": {"position": 1560, "speed": 8000}, "3": {"position": 1439, "speed": 8000}}',
1.78,POSITION,'{"4": {"position": 1729, "speed": 8000}, "1": {"position": 1729, "speed": 8000}}',
1.8,POSITION,'{"2": {"position": 1566, "speed": 8000}, "3": {"position": 1433, "speed": 8000}}',
1.8,POSITION,'{"4": {"position": 1739, "speed": 8000}, "1": {"position": 1739, "speed": 8000}}',
1.81,POSITION,'{"2": {"position": 1571, "speed": 8000}, "3": {"position": 1428, "speed": 8000}}',
1.81,POSITION,'{"4": {"position": 1747, "speed": 8000}, "1": {"position": 1747, "speed": 8000}}',
1.82,POSITION,'{"4": {"position": 1749, "speed": 8000}, "1": {"position": 1749, "speed": 8000}}',
1.84,POSITION,'{"2": {"position": 1575, "speed": 8000}, "3": {"position": 1424, "speed": 8000}}',
1.84,POSITION,'{"4": {"position": 1753, "speed": 8000}, "1": {"position": 1753, "speed": 8000}}',
1.87,POSITION,'{"4": {"position": 1751, "speed": 8000}, "1": {"position": 1751, "speed": 8000}}',
1.88,POSITION,'{"4": {"position": 1748, "speed": 8000}, "1": {"position": 1748, "speed": 8000}}',
1.9,POSITION,'{"4": {"position": 1742, "speed": 8000}, "1": {"position": 1742, "speed": 8000}}',
1.91,POSITION,'{"2": {"position": 1572, "speed": 8000}, "3": {"position": 1427, "speed": 8000}}',
1.91,POSITION,'{"4": {"position": 1740, "speed": 8000}, "1": {"position": 1740, "speed": 8000}}',
1.92,POSITION,'{"4": {"position": 1736, "speed": 8000}, "1": {"position": 1736, "speed": 8000}}',
1.94,POSITION,'{"2": {"position": 1570, "speed": 8000}, "3": {"position": 1429, "speed": 8000}}',
1.96,POSITION,'{"4": {"position": 1743, "speed": 8000}, "1": {"position": 1743, "speed": 8000}}',
1.97,POSITION,'{"2": {"position": 1572, "speed": 8000}, "3": {"position": 1427, "speed": 8000}}',
1.97,POSITION,'{"4": {"position": 1748, "speed": 8000}, "1": {"position": 1748, "speed": 8000}}',
1.98,POSITION,'{"2": {"position": 1575, "speed": 8000}, "3": {"position": 1424, "speed": 8000}}',
1.98,POSITION,'{"4": {"position": 1758, "speed": 8000}, "1": {"position": 1758, "speed": 8000}}',
2.0,POSITION,'{"4": {"position": 1762, "speed": 8000}, "1": {"position": 1762, "speed": 8000}}',
2.01,POSITION,'{"2": {"position": 1579, "speed": 8000}, "3": {"position": 1420, "speed": 8000}}',
2.01,POSITION,'{"4": {"position": 1768, "speed": 8000}, "1": {"position": 1768, "speed": 8000}}',
