time,instruction,arg_1,arg_2
6.95,POSITION,'{"8": {"position": 856, "speed": 8000}, "9": {"position": 2143, "speed": 8000}, "10": {"position": 2143, "speed": 8000}, "11": {"position": 856, "speed": 8000}}',"\"\""
6.96,POSITION,'{"8": {"position": 851, "speed": 8000}, "9": {"position": 2148, "speed": 8000}, "10": {"position": 2148, "speed": 8000}, "11": {"position": 851, "speed": 8000}}',"\"\""
6.97,POSITION,'{"8": {"position": 842, "speed": 8000}, "9": {"position": 2157, "speed": 8000}, "10": {"position": 2157, "speed": 8000}, "11": {"position": 842, "speed": 8000}}',"\"\""
6.98,POSITION,'{"8": {"position": 839, "speed": 8000}, "9": {"position": 2160, "speed": 8000}, "10": {"position": 2160, "speed": 8000}, "11": {"position": 839, "speed": 8000}}',"\"\""
7.0,POSITION,'{"8": {"position": 833, "speed": 8000}, "9": {"position": 2166, "speed": 8000}, "10": {"position": 2166, "speed": 8000}, "11": {"position": 833, "speed": 8000}}',"\"\""
7.01,POSITION,'{"8": {"position": 830, "speed": 8000}, "9": {"position": 2169, "speed": 8000}, "10": {"position": 2169, "speed": 8000}, "11": {"position": 830, "speed": 8000}}',"\"\""
7.02,POSITION,'{"8": {"position": 822, "speed": 8000}, "9": {"position": 2177, "speed": 8000}, "10": {"position": 2177, "speed": 8000}, "11": {"position": 822, "speed": 8000}}',"\"\""
7.03,POSITION,'{"8": {"position": 815, "speed": 8000}, "9": {"position": 2184, "speed": 8000}, "10": {"position": 2184, "speed": 8000}, "11": {"position": 815, "speed": 8000}}',"\"\""
7.05,POSITION,'{"8": {"position": 800, "speed": 8000}, "9": {"position": 2199, "speed": 8000}, "10": {"position": 2199, "speed": 8000}, "11": {"position": 800, "speed": 8000}}',"\"\""
10.26,POSITION,'{"8": {"position": 808, "speed": 8000}, "9": {"position": 2191, "speed": 8000}, "10": {"position": 2191, "speed": 8000}, "11": {"position": 808, "speed": 8000}}',"\"\""
10.27,POSITION,'{"8": {"position": 811, "speed": 8000}, "9": {"position": 2188, "speed": 8000}, "10": {"position": 2188, "speed": 8000}, "11": {"position": 811, "speed": 8000}}',"\"\""
10.28,POSITION,'{"8": {"position": 814, "speed": 8000}, "9": {"position": 2185, "speed": 8000}, "10": {"position": 2185, "speed": 8000}, "11": {"position": 814, "speed": 8000}}',"\"\""
10.3,POSITION,'{"8": {"position": 818, "speed": 8000}, "9": {"position": 2181, "speed": 8000}, "10": {"position": 2181, "speed": 8000}, "11": {"position": 818, "speed": 8000}}',"\"\""
10.32,POSITION,'{"8": {"position": 821, "speed": 8000}, "9": {"position": 2178, "speed": 8000}, "10": {"position": 2178, "speed": 8000}, "11": {"position": 821, "speed": 8000}}',"\"\""
10.33,POSITION,'{"8": {"position": 825, "speed": 8000}, "9": {"position": 2174, "speed": 8000}, "10": {"position": 2174, "speed": 8000}, "11": {"position": 825, "speed": 8000}}',"\"\""
10.34,POSITION,'{"8": {"position": 827, "speed": 8000}, "9": {"position": 2172, "speed": 8000}, "10": {"position": 2172, "speed": 8000}, "11": {"position": 827, "speed": 8000}}',"\"\""
10.37,POSITION,'{"8": {"position": 829, "speed": 8000}, "9": {"position": 2170, "speed": 8000}, "10": {"position": 2170, "speed": 8000}, "11": {"position": 829, "speed": 8000}}',"\"\""
10.39,POSITION,'{"8": {"position": 831, "speed": 8000}, "9": {"position": 2168, "speed": 8000}, "10": {"position": 2168, "speed": 8000}, "11": {"position": 831, "speed": 8000}}',"\"\""
10.44,POSITION,'{"8": {"position": 833, "speed": 8000}, "9": {"position": 2166, "speed": 8000}, "10": {"position": 2166, "speed": 8000}, "11": {"position": 833, "speed": 8000}}',"\"\""
10.48,POSITION,'{"8": {"position": 837, "speed": 8000}, "9": {"position": 2162, "speed": 8000}, "10": {"position": 2162, "speed": 8000}, "11": {"position": 837, "speed": 8000}}',"\"\""
10.49,POSITION,'{"8": {"position": 843, "speed": 8000}, "9": {"position": 2156, "speed": 8000}, "10": {"position": 2156, "speed": 8000}, "11": {"position": 843, "speed": 8000}}',"\"\""
10.5,POSITION,'{"8": {"position": 861, "speed": 8000}, "9": {"position": 2138, "speed": 8000}, "10": {"position": 2138, "speed": 8000}, "11": {"position": 861, "speed": 8000}}',"\"\""
10.52,POSITION,'{"8": {"position": 870, "speed": 8000}, "9": {"position": 2129, "speed": 8000}, "10": {"position": 2129, "speed": 8000}, "11": {"position": 870, "speed": 8000}}',"\"\""
10.53,POSITION,'{"8": {"position": 884, "speed": 8000}, "9": {"position": 2115, "speed": 8000}, "10": {"position": 2115, "speed": 8000}, "11": {"position": 884, "speed": 8000}}',"\"\""
10.54,POSITION,'{"8": {"position": 889, "speed": 8000}, "9": {"position": 2110, "speed": 8000}, "10": {"position": 2110, "speed": 8000}, "11": {"position": 889, "speed": 8000}}',"\"\""
10.55,POSITION,'{"8": {"position": 893, "speed": 8000}, "9": {"position": 2106, "speed": 8000}, "10": {"position": 2106, "speed": 8000}, "11": {"position": 893, "speed": 8000}}',"\"\""
10.57,POSITION,'{"8": {"position": 900, "speed": 8000}, "9": {"position": 2099, "speed": 8000}, "10": {"position": 2099, "speed": 8000}, "11": {"position": 900, "speed": 8000}}',"\"\""
10.58,POSITION,'{"8": {"position": 902, "speed": 8000}, "9": {"position": 2097, "speed": 8000}, "10": {"position": 2097, "speed": 8000}, "11": {"position": 902, "speed": 8000}}',"\"\""
10.59,POSITION,'{"8": {"position": 904, "speed": 8000}, "9": {"position": 2095, "speed": 8000}, "10": {"position": 2095, "speed": 8000}, "11": {"position": 904, "speed": 8000}}',"\"\""
10.63,POSITION,'{"8": {"position": 902, "speed": 8000}, "9": {"position": 2097, "speed": 8000}, "10": {"position": 2097, "speed": 8000}, "11": {"position": 902, "speed": 8000}}',"\"\""
10.64,POSITION,'{"8": {"position": 899, "speed": 8000}, "9": {"position": 2100, "speed": 8000}, "10": {"position": 2100, "speed": 8000}, "11": {"position": 899, "speed": 8000}}',"\"\""
10.65,POSITION,'{"8": {"position": 890, "speed": 8000}, "9": {"position": 2109, "speed": 8000}, "10": {"position": 2109, "speed": 8000}, "11": {"position": 890, "speed": 8000}}',"\"\""
10.66,POSITION,'{"8": {"position": 881, "speed": 8000}, "9": {"position": 2118, "speed": 8000}, "10": {"position": 2118, "speed": 8000}, "11": {"position": 881, "speed": 8000}}',"\"\""
10.67,POSITION,'{"8": {"position": 864, "speed": 8000}, "9": {"position": 2135, "speed": 8000}, "10": {"position": 2135, "speed": 8000}, "11": {"position": 864, "speed": 8000}}',"\"\""
10.69,POSITION,'{"8": {"position": 856, "speed": 8000}, "9": {"position": 2143, "speed": 8000}, "10": {"position": 2143, "speed": 8000}, "11": {"position": 856, "speed": 8000}}',"\"\""
10.7,POSITION,'{"8": {"position": 846, "speed": 8000}, "9": {"position": 2153, "speed": 8000}, "10": {"position": 2153, "speed": 8000}, "11": {"position": 846, "speed": 8000}}',"\"\""
10.71,POSITION,'{"8": {"position": 800, "speed": 8000}, "9": {"position": 2199, "speed": 8000}, "10": {"position": 2199, "speed": 8000}, "11": {"position": 800, "speed": 8000}}',"\"\""
13.99,POSITION,'{"8": {"position": 807, "speed": 8000}, "9": {"position": 2192, "speed": 8000}, "10": {"position": 2192, "speed": 8000}, "11": {"position": 807, "speed": 8000}}',"\"\""
14.0,POSITION,'{"8": {"position": 819, "speed": 8000}, "9": {"position": 2180, "speed": 8000}, "10": {"position": 2180, "speed": 8000}, "11": {"position": 819, "speed": 8000}}',"\"\""
14.01,POSITION,'{"8": {"position": 832, "speed": 8000}, "9": {"position": 2167, "speed": 8000}, "10": {"position": 2167, "speed": 8000}, "11": {"position": 832, "speed": 8000}}',"\"\""
14.02,POSITION,'{"8": {"position": 862, "speed": 8000}, "9": {"position": 2137, "speed": 8000}, "10": {"position": 2137, "speed": 8000}, "11": {"position": 862, "speed": 8000}}',"\"\""
14.04,POSITION,'{"8": {"position": 877, "speed": 8000}, "9": {"position": 2122, "speed": 8000}, "10": {"position": 2122, "speed": 8000}, "11": {"position": 877, "speed": 8000}}',"\"\""
14.05,POSITION,'{"8": {"position": 900, "speed": 8000}, "9": {"position": 2099, "speed": 8000}, "10": {"position": 2099, "speed": 8000}, "11": {"position": 900, "speed": 8000}}',"\"\""
14.06,POSITION,'{"8": {"position": 908, "speed": 8000}, "9": {"position": 2091, "speed": 8000}, "10": {"position": 2091, "speed": 8000}, "11": {"position": 908, "speed": 8000}}',"\"\""
14.07,POSITION,'{"8": {"position": 915, "speed": 8000}, "9": {"position": 2084, "speed": 8000}, "10": {"position": 2084, "speed": 8000}, "11": {"position": 915, "speed": 8000}}',"\"\""
14.08,POSITION,'{"8": {"position": 925, "speed": 8000}, "9": {"position": 2074, "speed": 8000}, "10": {"position": 2074, "speed": 8000}, "11": {"position": 925, "speed": 8000}}',"\"\""
14.09,POSITION,'{"8": {"position": 931, "speed": 8000}, "9": {"position": 2068, "speed": 8000}, "10": {"position": 2068, "speed": 8000}, "11": {"position": 931, "speed": 8000}}',"\"\""
14.11,POSITION,'{"8": {"position": 934, "speed": 8000}, "9": {"position": 2065, "speed": 8000}, "10": {"position": 2065, "speed": 8000}, "11": {"position": 934, "speed": 8000}}',"\"\""
14.12,POSITION,'{"8": {"position": 937, "speed": 8000}, "9": {"position": 2062, "speed": 8000}, "10": {"position": 2062, "speed": 8000}, "11": {"position": 937, "speed": 8000}}',"\"\""
14.14,POSITION,'{"8": {"position": 939, "speed": 8000}, "9": {"position": 2060, "speed": 8000}, "10": {"position": 2060, "speed": 8000}, "11": {"position": 939, "speed": 8000}}',"\"\""
14.16,POSITION,'{"8": {"position": 941, "speed": 8000}, "9": {"position": 2058, "speed": 8000}, "10": {"position": 2058, "speed": 8000}, "11": {"position": 941, "speed": 8000}}',"\"\""
14.24,POSITION,'{"8": {"position": 943, "speed": 8000}, "9": {"position": 2056, "speed": 8000}, "10": {"position": 2056, "speed": 8000}, "11": {"position": 943, "speed": 8000}}',"\"\""
14.28,POSITION,'{"8": {"position": 941, "speed": 8000}, "9": {"position": 2058, "speed": 8000}, "10": {"position": 2058, "speed": 8000}, "11": {"position": 941, "speed": 8000}}',"\"\""
14.3,POSITION,'{"8": {"position": 936, "speed": 8000}, "9": {"position": 2063, "speed": 8000}, "10": {"position": 2063, "speed": 8000}, "11": {"position": 936, "speed": 8000}}',"\"\""
14.31,POSITION,'{"8": {"position": 909, "speed": 8000}, "9": {"position": 2090, "speed": 8000}, "10": {"position": 2090, "speed": 8000}, "11": {"position": 909, "speed": 8000}}',"\"\""
14.32,POSITION,'{"8": {"position": 889, "speed": 8000}, "9": {"position": 2110, "speed": 8000}, "10": {"position": 2110, "speed": 8000}, "11": {"position": 889, "speed": 8000}}',"\"\""
14.33,POSITION,'{"8": {"position": 800, "speed": 8000}, "9": {"position": 2199, "speed": 8000}, "10": {"position": 2199, "speed": 8000}, "11": {"position": 800, "speed": 8000}}',"\"\""
14.47,POSITION,'{"8": {"position": 809, "speed": 8000}, "9": {"position": 2190, "speed": 8000}, "10": {"position": 2190, "speed": 8000}, "11": {"position": 809, "speed": 8000}}',"\"\""
14.49,POSITION,'{"8": {"position": 812, "speed": 8000}, "9": {"position": 2187, "speed": 8000}, "10": {"position": 2187, "speed": 8000}, "11": {"position": 812, "speed": 8000}}',"\"\""
14.5,POSITION,'{"8": {"position": 817, "speed": 8000}, "9": {"position": 2182, "speed": 8000}, "10": {"position": 2182, "speed": 8000}, "11": {"position": 817, "speed": 8000}}',"\"\""
14.52,POSITION,'{"8": {"position": 820, "speed": 8000}, "9": {"position": 2179, "speed": 8000}, "10": {"position": 2179, "speed": 8000}, "11": {"position": 820, "speed": 8000}}',"\"\""
14.53,POSITION,'{"8": {"position": 822, "speed": 8000}, "9": {"position": 2177, "speed": 8000}, "10": {"position": 2177, "speed": 8000}, "11": {"position": 822, "speed": 8000}}',"\"\""
14.56,POSITION,'{"8": {"position": 824, "speed": 8000}, "9": {"position": 2175, "speed": 8000}, "10": {"position": 2175, "speed": 8000}, "11": {"position": 824, "speed": 8000}}',"\"\""
14.65,POSITION,'{"8": {"position": 826, "speed": 8000}, "9": {"position": 2173, "speed": 8000}, "10": {"position": 2173, "speed": 8000}, "11": {"position": 826, "speed": 8000}}',"\"\""
14.7,POSITION,'{"8": {"position": 824, "speed": 8000}, "9": {"position": 2175, "speed": 8000}, "10": {"position": 2175, "speed": 8000}, "11": {"position": 824, "speed": 8000}}',"\"\""
14.72,POSITION,'{"8": {"position": 819, "speed": 8000}, "9": {"position": 2180, "speed": 8000}, "10": {"position": 2180, "speed": 8000}, "11": {"position": 819, "speed": 8000}}',"\"\""
14.73,POSITION,'{"8": {"position": 800, "speed": 8000}, "9": {"position": 2199, "speed": 8000}, "10": {"position": 2199, "speed": 8000}, "11": {"position": 800, "speed": 8000}}',"\"\""
